precio,ubicacion,tamanio,latitud,longitud
7800," Dr. Lucio,  Doctores, Cuauhtémoc",20,19.415860000000000,-99.152499999999990
45000," Mexicali ,  Hipódromo Condesa, Cuauhtémoc",40,19.408705000000000,-99.174578900000000
8500," Calz. Chabacano 52, Vista Alegre, Cuauhtémoc, 06860 Ciudad de México, CDMX,  Vista Alegre, Cuauhtémoc",16,19.408724500000000,-99.132449299999990
4200," Calzada del Peñon 238, Revolución, 15460, Venustiano Carranza, México,  Revolución, Venustiano Carranza",111,19.440780589140700,-99.103090982850289
32000," Avenida Thiers 269, Anzures, Ciudad De México,  Anzures, Miguel Hidalgo",51,19.436726300000000,-99.182096500000000
25000," SANTA APOLONIA,  Santa Apolonia, Azcapotzalco",66,19.475676600000000,-99.192064600000000
18000," Anillo Perif. Canal de Garay,  Lomas de San Lorenzo, Iztapalapa",36,19.325075699999999,-99.070142300000000
32003," Avenida INSURGENTES ,  Tabacalera, Cuauhtémoc",44,19.436323800000000,-99.157102300000000
28000," Guillermo Gonzalez Camarena 999,  Cuajimalpa de Morelos, Ciudad de México",632,19.366668799999999,-99.262898199999995
18000," Canarias 928,  Portales Norte, Benito Juárez",77,19.361005300000000,-99.148347300000000
23100," Calle Balboa, 1002,  Portales Sur, Benito Juárez",78,19.360289600000001,-99.146068799999994
4500," Tiziano 21,  Mixcoac, Benito Juárez",121,19.373716448356767,-99.189312783432380
40000," Local Comercia pie de Calle,  Obrera, Cuauhtémoc",40,19.419649199999998,-99.141550800000004
17000," Av Santa Lucia 1533,  Colina del Sur, Alvaro Obregón",47,19.366768933273199,-99.232453245728507
8000," Auriga 8,  El Prado, Iztapalapa",20,19.358457900000001,-99.132022699999993
1500," Local_ Torre Blu_salvador Agraz 73,  Las Tinajas, Cuajimalpa de Morelos",16,19.358741999999999,-99.278356000000002
6000," Luis de la Rosa 43,  Constitución de La República, Gustavo A. Madero",23,19.481676600000000,-99.101673899999994
32000," Av Jose Marti 251,  Escandón I Sección, Miguel Hidalgo",732,19.402692824215680,-99.179637877273123
2000013," Buen Tono 38,  Centro , Cuauhtémoc",45,19.427248900000000,-99.143775699999990
15000," Camino a Santa Teresa,  Fuentes del Pedregal, Tlalpan",56,19.310333337399999,-99.225468665999997
26847," Calvario,  Tlalpan Centro, Tlalpan",592,19.288408799999999,-99.174137099999995
4100," Mar Mediterráneo #21,  Tacuba, Miguel Hidalgo",185,19.459896200000000,-99.187556500000000
8000," Topacio 6,  Centro , Cuauhtémoc",45,19.425446199999999,-99.128069100000004
12000," Pehuame esquina tecacalo Mz13 Lote13  Adolfo Ruiz Cortínes  Coyoacán, Ciudad de México, México,  Adolfo Ruiz Cortines, Coyoacán",80,19.321422800000007,-99.146614999999997
30000," Av Secretaria de Marina 522,  Lomas del Chamizal, Cuajimalpa de Morelos",50,19.390135400000000,-99.265131300000000
30000," Eugenia 1033,  Del Valle Centro, Benito Juárez",70,19.385969500000000,-99.161454900000000
9500," Sinaloa,  Peñón de los Baños, Venustiano Carranza",33,19.437100000000000,-99.082800000000005
50000,"  Avenida Insurgentes sur ,  Roma Sur, Cuauhtémoc",44,19.354983200000000,-99.184969800000000
41601," Altamirano ""San Cosme"",  San Rafael, Cuauhtémoc",1,19.438182600000000,-99.162627700000000
68000," Mesones,  Centro , Cuauhtémoc",69,19.428535100000001,-99.134697900000006
12000," Parque San Andres, Coyoacan, Ciudad de Mexico,  Parque San Andrés, Coyoacán",60,19.345811900000000,-99.146999000000000
11500," PRIVADA EZEQUIEL ORDOÑES,  Copilco El Alto, Coyoacán",45,19.330200000000001,-99.174800000000004
40180," Bernardo Quintana 34,  Santa Fe, Alvaro Obregón",80,19.374666900000001,-99.244266199999998
55000," REPUBLICA DE EL SALVADOR 35,  Centro , Cuauhtémoc",22,19.429950000000000,-99.139083500000010
32000,"  Avenida INSURGENTES,  Tabacalera, Cuauhtémoc",44,19.436323800000000,-99.157102300000000
22500," Av Insurgentes Sur,  Santa Úrsula Xitla, Tlalpan",7515,19.284400000000001,-99.175600000000002
17000," Periferico sur ,  Tizapan, Alvaro Obregón",402,19.325460000000000,-99.214727400000000
66000," Isabel La Católica 1,  Centro , Cuauhtémoc",75,19.435068800000000,-99.136146300000000
4500," Jose Caramillo,  Hogar y Redención, Alvaro Obregón",14,19.371300000000001,-99.212400000000002
4236," Álvaro Obregón 19 ,  San Juan Tepeximilpa, Tlalpan",23,19.269981900000000,-99.191698399999990
12500," Insurgentes sur,  Santa Úrsula Xitla, Tlalpan",401,19.273538899999998,-99.167987199999998
12000," Local Comercial en Renta. Plutarco Elias Calles, San Andres Tetepilco, Iztapalapa,  San Andrés Tetepilco, Iztapalapa",50,19.368905099999999,-99.137000599999993
23715," Calvario,  Tlalpan Centro, Tlalpan",522,19.287737400000001,-99.172033700000000
36000," Leibnitz,  Anzures, Miguel Hidalgo",54,19.428200000000000,-99.178100000000000
7500," Golfo de California   6 Local D, Colonia Tacuba, C.p. 11411,  Tacuba, Miguel Hidalgo",42,19.456204700000000,-99.184500099999993
5000," JOSEFA ORTIZ DE DMINGUEZ ,  Barrio La Guadalupita, Xochimilco",24,19.265082400000000,-99.101807800000000
8000," Calle Ote. 168,  Moctezuma, Venustiano Carranza",50,19.428157699999999,-99.097777300000004
28000," Avenida Revolución 977,  Mixcoac, Benito Juárez",48,19.371437700000000,-99.188367599999990
30000," Emerson 200,  Polanco, Miguel Hidalgo",151,19.434847700000000,-99.188654000000000
32018," Avenida INSURGENTES,  Tabacalera, Cuauhtémoc",44,19.436323800000000,-99.157102300000000
65000," Avenida Prado Norte,  Lomas de Chapultepec, Miguel Hidalgo",60,19.427376600000000,-99.211281500000000
50000," JUAN SALVADOR AGRAZ,  Santa Fe Cuajimalpa, Cuajimalpa de Morelos",761,19.360086975038350,-99.280118291015630
34000," Avenida SAN Jeronimo 630,  Jardines del Pedregal, Alvaro Obregón",502,19.328891899999998,-99.210113400000011
8500," Bolivares 294,  Pensador Mexicano, Venustiano Carranza",22,19.443955299999998,-99.087671200000002
33220," Plaza Villa San Jacinto,  San Ángel, Alvaro Obregón",311,19.344461413407145,-99.192297234918214
20000," Cuauhtémoc ,  Narvarte Poniente, Benito Juárez",10,19.396919800000000,-99.156133900000000
31747," Av. Fortuna,  Magdalena de las Salinas, Gustavo A. Madero",37,19.481999999999999,-99.130300000000005
22000,"  Norte 168 ,  Pensador Mexicano, Venustiano Carranza",634,19.440070000000000,-99.090930000000000
8500," Jose Caramillo,  Hogar y Redención, Alvaro Obregón",35,19.371300000000001,-99.212400000000002
12000," ENRIQUE REBSAMEN ,  Narvarte Poniente, Benito Juárez",19,19.393636200000000,-99.159156200000000
4000," Lago Tana,  Torre Blanca, Miguel Hidalgo",13,19.273230229799999,-99.081059414199998
30000," Lateral Autopista Mexico Toluca,  Santa Fe Cuajimalpa, Cuajimalpa de Morelos",47,19.373011400000000,-99.263268200000000
22000," PERPETUA,  San José Insurgentes, Benito Juárez",40,19.366103299999998,-99.182425499999993
9100," LÁZARO CÁRDENAS 545,  Narvarte Poniente, Benito Juárez",24,19.390364500000000,-99.157788449999998
4648000," central de abasto,  Central de Abasto, Iztapalapa",401,19.378220400000000,-99.094233699999990
13000," Mesones,  Centro Histórico de la Cdad. de México, Cuauhtémoc",20,19.428358000000000,-99.133939800000000
24350," Av. del Peñón,  Moctezuma, Venustiano Carranza",24,19.439199999999999,-99.094599999999999
7500," Cascada,  Banjidal, Iztapalapa",18,19.360800000000001,-99.138099999999994
14000," 5 de febrero,  Obrera, Cuauhtémoc",42,19.418600000000001,-99.136200000000002
9000," CALZ DE LA RONDA S/N,  Ex Hipódromo de Peralvillo, Cuauhtémoc",301,19.453884710249685,-99.133139259950382
25000," Miramontes,  Coapa, Coyoacán",15,19.318962100000000,-99.130756999999990
25078," Calvario,  Tlalpan Centro, Tlalpan",552,19.288408799999999,-99.174137099999995
18371," Tuxpan 10,  Roma Sur, Cuauhtémoc",751,19.406568499999998,-99.167648999999997
25000," Noche de paz 14,  Granjas Navidad, Cuajimalpa de Morelos",74,19.372564300000000,-99.277659600000006
18000," Campos Elíseos No. 526,  Polanco, Miguel Hidalgo",14,19.431397200000000,-99.206858799999990
14000," avenida revolución 2015,  La Otra Banda, Coyoacán",22,19.335960000000000,-99.193167100000000
18922," Calvario,  Tlalpan Centro, Tlalpan",422,19.287737400000001,-99.172033700000000
11007," Carretera Mexico Toluca ,  El Yaqui, Cuajimalpa de Morelos",1911,19.366026800000000,-99.272707200000000
18000," MONTECITO 38, COL. NAPOLES, ALCALDIA BENITO JUAREZ, CIUDAD DE MÉXICO,  Nápoles, Benito Juárez",722,19.395424600000000,-99.174093800000000
34000," LAGUNA DE TERMINOS 270,  Anáhuac I Sección, Miguel Hidalgo",42,19.443562400000000,-99.182196600000000
14000,"  AV ERMITA IZTAPALAPA #,  Ampliación San Miguel, Iztapalapa",78,19.350548700000000,-99.071855500000000
15000," Santa Ana,  Ex-Ejido de San Francisco CulhuacAn, Coyoacán",50,19.329580400000001,-99.125730099999998
12500," Ramos Millan ,  Américas Unidas, Benito Juárez",45,19.383352900000000,-99.143311400000000
8340," Av. Henry Ford ,  Bondojito, Gustavo A. Madero",24,19.466937200000000,-99.109243999999990
23000," Av. baja california,  Condesa, Cuauhtémoc",141,19.406158800000000,-99.170287500000000
11600," CALZ. XOCHIMILCO,  San Lorenzo Huipulco, Tlalpan",42,19.297277800000000,-99.151794700000000
15000," Playa Pie de la Cuesta al 300,  Reforma Iztaccihuatl Sur, Iztacalco",28,19.376453200000000,-99.125784499999994
20880," Av. del Peñón,  Moctezuma, Venustiano Carranza",21,19.439199999999999,-99.094599999999999
20000," AV REVOLUCION,  Santa María Nonoalco, Benito Juárez",26,19.380093000000000,-99.187152600000000
45000," BLVD. MANUEL AVILA CAMACHO,  Lomas de Chapultepec, Miguel Hidalgo",45,19.430299999999999,-99.206699999999997
15000," Tehuantepec 52,  Roma Sur, Cuauhtémoc",13,19.405697800000000,-99.158288399999990
450," Avenida Insurgentes,  Juárez, Cuauhtémoc",66,19.429597415116145,-99.160667205310050
7656," Canal de Miramontes,  Los Ciruelos, Coyoacán",6,19.322900000000000,-99.133899999999997
8500," Periferico Sur,  Pedregal de Carrasco, Coyoacán",42,19.302299999999998,-99.167299999999997
6500," Bokobá 200,  Pedregal de San Nicolás, Tlalpan",30,19.292883200000000,-99.230793200000000
25000," Avenida Paseo de las Palmas,  Lomas de Chapultepec, Miguel Hidalgo",271,19.426300000000001,-99.221999999999994
8000," LA JOYITA, GUSTAVO A. MADERO,  La Joyita, Gustavo A. Madero",60,19.462148700000000,-99.118054000000000
15911," Manzanillo,  Roma Norte, Cuauhtémoc",69,19.410956700000000,-99.166042100000000
50008," Alfonso Herrera Calle Alfonso Herrera ,  San Rafael, Cuauhtémoc",34,19.440141900000000,-99.163257000000000
39300," Anáhuac, Miguel HIdalgo, CDMX,  Anáhuac I Sección, Miguel Hidalgo",44,19.441356300000000,-99.180214700000000
10000," Sur,  América, Miguel Hidalgo",28,19.401599999999998,-99.202100000000001
8000," Mocambo al 400,  Militar Marte, Iztacalco",15,19.382139800000000,-99.127629499999997
26500," AV. ACOXPA,  Tlalpan, Ciudad de México",801,19.295999999999999,-99.132499999999993
12000," Magdalena Atlazolpa 31  Iztapalapa, ,  Magdalena Atlazolpa, Iztapalapa",76,19.374836700000000,-99.111722300000000
16000," Av. Santa Rosa 36, Local 1,  Ex-Hacienda Coapa, Coyoacán",34,19.309028200000000,-99.137054199999994
15000," Juan Salvador Agraz,  Santa Fe Cuajimalpa, Cuajimalpa de Morelos",16,19.360900000000000,-99.280400000000000
11000," Pocito,  Popotla, Miguel Hidalgo",80,19.454024000000000,-99.178408300000000
42000," roma sur,  Roma Sur, Cuauhtémoc",70,19.405299000000000,-99.164989100000010
27000," Av. Horacio ,,  Polanco, Miguel Hidalgo",40,19.432954100000000,-99.184734699999990
20000," carretera picacho ajusco 884,  Miguel Hidalgo 3A Sección, Tlalpan",67,19.282416399999998,-99.215844899999993
40000," Cofre de Perote,  Lomas de Chapultepec, Miguel Hidalgo",40100,19.426271199999998,-99.222163800000004
800," Av. Tlahuac 5295,  Los Olivos, Tláhuac",62,19.304875390993992,-99.061800942327890
26000," BLVD. MANUEL AVILA CAMACHO,  Lomas de Chapultepec, Miguel Hidalgo",30,19.430299999999999,-99.206999999999993
5000," San Felipe de Jesús,  San Felipe de Jesús, Gustavo A. Madero",22,19.496760500000000,-99.075078800000000
48000," Lago Alberto 400,  Anzures, Miguel Hidalgo",531,19.438837900000000,-99.179283500000000
8800," PESTALOZZI Y DIAGONAL SAN ANTONIO,  Narvarte Poniente, Benito Juárez",8,19.394564500000000,-99.158350099999990
32998," Circuito Interior Melchor Ocampo,  Cuauhtémoc, Cuauhtémoc",47,19.430195799999999,-99.173369800000003
36000," LEIBNITZ,  Anzures, Miguel Hidalgo",54,19.428192400000000,-99.178087699999991
20000," carretera picacho ajusco 884,  Miguel Hidalgo 3A Sección, Tlalpan",67,19.282416399999998,-99.215844899999993
780," Insrugentes sur al 4200,  Santa Úrsula Xitla, Tlalpan",12,19.282402199999999,-99.175067100000006
10000," Ave. Río Consulado 1361,  Peralvillo, Cuauhtémoc",16,19.464928300000000,-99.138848499999994
32000," LA MERCED ,  Zona Centro, Venustiano Carranza",55,19.425588300000000,-99.125624500000000
15000," Jose Maria Roa Barcenas,  Obrera, Cuauhtémoc",60,19.411200000000000,-99.137299999999996
28000," CALZADA DE LA VIGA,  La Viga, Iztapalapa",691,19.372220300000000,-99.122585000000000
18750," Carretera México - Toluca 5780,  Santa Fe Centro, Contadero",75,19.352389200841557,-99.294672936265996
29500," S/N,  Anzures, Miguel Hidalgo",542,19.432657700000000,-99.177446199999990
13000," 5 de Febrero 462 Loc. 10  Algarín, Cuauhtémoc, 06880 Ciudad de México.,  Algarín, Cuauhtémoc",25,19.405588399999999,-99.137750999999994
34000," Eje 10 Sur al 600,  Jardines del Pedregal, Alvaro Obregón",50,19.330308200000001,-99.209200199999997
32800," ANZURES, CDMX,  Anzures, Miguel Hidalgo",5111,19.432657700000000,-99.177446199999990
41857," Av. del Peñón,  Moctezuma, Venustiano Carranza",44,19.439199999999999,-99.094599999999999
25000," Jaime Balmes,  Polanco, Miguel Hidalgo",702,19.430461499999999,-99.188856499999999
35000," Ejercito Nacional ,  Verónica Anzures, Miguel Hidalgo",65,19.434415600000000,-99.176128100000000
5000," San Felipe de Jesús,  San Felipe de Jesús, Gustavo A. Madero",241,19.496760500000000,-99.075078800000000
35000," Av Division del Norte 2617 2,  Del Carmen, Coyoacán",74,19.354139403600001,-99.152276516000000
20000," Av. de las Culturas,  El Rosario, Azcapotzalco",72,19.509199299999998,-99.209724299999990
2500," 5 de Febrero 469,  Algarín, Cuauhtémoc",1,19.405260600000000,-99.138094299999990
9000," Av. Tlahuac No. Mz. 4 Lote 14, planta Alta, Ojo de Agua, Tláhuac, 13450 Ciudad de México, CDMX, México,  Tláhuac, Ciudad de México",80,19.287199774009039,-99.013695456317037
50000," BLVD. MANUEL AVILA CAMACHO,  Lomas de Chapultepec, Miguel Hidalgo",50,19.430299999999999,-99.206699999999997
30000," Av. Doctor Vértiz,  Narvarte Poniente, Benito Juárez",50,19.385600000000000,-99.152100000000004
7500," Loma de Vista Hermosa,  Lomas de Vista Hermosa, Cuajimalpa de Morelos",25,19.377212700000000,-99.269616399999990
11000," Calle 13,  Ampliación Progreso Nacional, Gustavo A. Madero",35,19.516799999999999,-99.160099999999999
23000," Carretera Picacho Ajusco 884,  Héroes de Padierna, Tlalpan",67,19.282459400000000,-99.215981000000000
7500," Sudermann ,  Polanco, Miguel Hidalgo",12,19.433733900000000,-99.183913400000000
39000," Río Lerma ,  Cuauhtémoc, Cuauhtémoc",60,19.435633800000000,-99.149510700000000
12900," Soria 70,  Álamos, Benito Juárez",60,19.398102000000001,-99.142955999999998
34000," Avenida SAN Jeronimo 630,  Jardines del Pedregal, Alvaro Obregón",50,19.328891899999998,-99.210113400000011
58282," Av. del Peñón,  Moctezuma, Venustiano Carranza",78,19.439199999999999,-99.094599999999999
6500," Dr. Joublanc ,  Tacubaya, Miguel Hidalgo",34,19.402849000000000,-99.185990199999990
39999," Prolongación Paseo de la Reforma #, Santa Fe Cuajimalpa, Cuajimalpa de Morelos,  Santa Fe Cuajimalpa, Cuajimalpa de Morelos",52,19.361987500000000,-99.266218900000000
30000," Prado Norte 100,  Lomas de Chapultepec, Miguel Hidalgo",60,19.427644000000000,-99.207291999999995
11500," Auriga 8,  El Prado, Iztapalapa",35,19.358457900000001,-99.132022699999993
74200," Mesones,  Centro (Area 4), Cuauhtémoc",53,19.430392000000001,-99.161573700000005
5500," Manzana 80, lote18, colonia Los Angeles,  Los Angeles, Iztapalapa",25,19.349911400000000,-99.073480300000000
3000," Av. Tlahuac ,  San Andrés Tomatlán, Iztapalapa",12,19.328628000000000,-99.106471100000000
14500," CALZADA ACOXPA ,  Ex Hacienda Coapa, Tlalpan",1911,19.295296000000000,-99.131887700000000
55000," REPUBLICA DE EL SALVADOR 35,  Centro , Cuauhtémoc",22,19.429950000000000,-99.139083500000010
63000," San Ángel, Álvaro Obregón,  San Ángel, Alvaro Obregón",50,19.319711600000001,-99.268938099999999
16000," Cantera 121 - 2,  Villa Gustavo A. Madero, Gustavo A. Madero",65,19.487540241737018,-99.113332492845927
8000000," Justo Sierra 56,  Centro , Cuauhtémoc",57,19.435401400000000,-99.128846900000000
16000," Cuauhtémoc ,  Narvarte Poniente, Benito Juárez",10,19.396919800000000,-99.156133900000000
17000," San Jeronimo lidice,  San Jerónimo Lídice, La Magdalena Contreras",40,19.324878614054434,-99.216219580889880
15000," AÑIL 667 LOCAL 3,  Granjas México, Iztacalco",76,19.401746100000000,-99.093376800000001
8500," OBRERA, CUAHUTEMOC, CDMX ,  Obrera, Cuauhtémoc",2711,19.415464100000000,-99.138645599999990
15000," Isla Comercial en Prado Norte,  Lomas de Chapultepec, Miguel Hidalgo",12,19.427129900000000,-99.211063999999993
18000," Coahuila,  Roma Norte, Cuauhtémoc",12,19.411449699999998,-99.160282899999998
37752," Av. de los Insurgentes Sur,  Insurgentes Mixcoac, Benito Juárez",34,19.368900000000000,-99.181100000000000
36000," Guillermo Gonzalez Camarena,  Santa Fe Cuajimalpa, Cuajimalpa de Morelos",78,19.366602199999999,-99.263853299999993
15000," Insurgentes Sur,  Santa Úrsula Xitla, Tlalpan",301,19.282399999999999,-99.175100000000000
2240," Mariano Escobedo,  Anzures, Miguel Hidalgo",64,19.429779700000000,-99.180457400000000
30000," AV. Division del Norte,  San Diego Churubusco, Coyoacán",80,19.354284700000000,-99.152063900000001
65000," Prado Norte,  Lomas de Chapultepec, Miguel Hidalgo",60,19.427376600000000,-99.211281500000000
48000," Calle frontera ,  Roma Norte, Cuauhtémoc",461,19.419692700000000,-99.156036400000000
15000," 5 de febrero,  Obrera, Cuauhtémoc",26,19.418500000000001,-99.135999999999995
11000," Av. Pdte. Plutarco Elías Calles,  Nueva Santa Anita, Iztacalco",41,19.398299999999998,-99.125100000000003
9000," Av. Hidalgo 197,  Santa Anita, Iztacalco",41,19.401714000000000,-99.118087899999990
8000," romero de terreros,  Romero de Terreros, Coyoacán",6,19.341471000000000,-99.174677800000000
35000," ISABEL LA CATOLICA 1,  Algarín, Cuauhtémoc",57,19.417731100000000,-99.138447899999990
7500," Camino a Santa Teresa ,  Fuentes del Pedregal, Tlalpan",20,19.311038800000000,-99.222487300000000
35000," Alcantarilla ,  Alcantarilla, Alvaro Obregón",80,19.340277800000000,-99.241838600000000
8000," Francisco Olaguibel 82,  Obrera, Cuauhtémoc",27,19.411200000000000,-99.140160000000000
7500," INSURGENTES SUR,  Santa Úrsula Xitla, Tlalpan",121,19.273538899999998,-99.167987199999998
5000," Calzada México Xochimilco # 62,  San Lorenzo Huipulco, Tlalpan",13,19.295341500000000,-99.152512300000010
12850," Oriente 11 A Lote 34 mz 34,  Isidro Fabela, Tlalpan",45,19.270745500000000,-99.189777800000001
12000," Bernardo Couto,  Algarín, Cuauhtémoc",23,19.405103600000000,-99.138954300000000
7000," Moctezuma 2,  Guerrero, Cuauhtémoc",25,19.442838000000000,-99.139782099999990
26000," AVENIDA SAN JERONIMO 630,  Jardines del Pedregal, Alvaro Obregón",552,19.328891900000000,-99.210113400000010
6800," Eje 2 Poniente Gabriel Mancera 1302 Consultorio 4,  Del Valle Sur, Benito Juárez",16,19.371439999999999,-99.168729999999996
40000," DIAMANTE SANTA FE ,  Santa Fe Cuajimalpa, Cuajimalpa de Morelos",45,19.360972000000000,-99.278619300000000
10000," Av Emilio Carranza,  Moctezuma, Venustiano Carranza",34,19.431300000000000,-99.096400000000002
24500," CALZADA ACOXPA ,  Ex Hacienda Coapa, Tlalpan",1911,19.296017600000000,-99.132622700000000
105008," JULIETA,  Guadalupe Tepeyac, Gustavo A. Madero",35,19.465499999999998,-99.121899999999996
10000," Av. 16 de Septiembre  s/n. Contadero, Cuajimalpa de Morelos, 05500 Ciudad de México, CDMX, México,  Cuajimalpa de Morelos, Ciudad de México",25,19.347108299999998,-99.299103199999990
6000," Norte 67 No. 2932 Local 1,  Obrero Popular, Azcapotzalco",12,19.463930500000000,-99.174007299999999
20000," Prado sur,  Lomas de Chapultepec, Miguel Hidalgo",26,19.426130012406990,-99.205376143872070
19500," avenida revolución 2015,  La Otra Banda, Coyoacán",39,19.335950400000000,-99.193301600000000
34000," Eje 10 Sur al 600,  Jardines del Pedregal, Alvaro Obregón",50,19.330308200000001,-99.209200199999997
6500," division del norte 19,  Belisario Domínguez, Tlalpan",50,19.305147200000000,-99.132318800000000
50000," Alfonso Herrera,  San Rafael, Cuauhtémoc",34,19.440141900000000,-99.163257000000000
13000," Doctor Vertiz,  Doctores, Cuauhtémoc",70,19.414413299999999,-99.148222799999999
26500," Lago Alberto,  Anáhuac I Sección, Miguel Hidalgo",292,19.438497699999999,-99.178369000000003
32000," BLVD. MANUEL AVILA CAMACHO,  Lomas de Chapultepec, Miguel Hidalgo",31,19.430299999999999,-99.206699999999997
35000," Prado Norte,  Lomas de Chapultepec, Miguel Hidalgo",30,19.427644000000000,-99.207291999999995
27008," Calle Lago Alberto ,  Anáhuac I Sección, Miguel Hidalgo",27,19.439694600000000,-99.183355400000000
38073," Altamirano ""San Cosme"",  San Rafael, Cuauhtémoc",54,19.438182600000000,-99.162627700000000
23100," Balboa 1002, Local C y D, Colonia Portales, C.p. 03300, Alcaldía Benito Juárez,  Portales Norte, Benito Juárez",78,19.360289600000001,-99.146068799999994
39900," FERNANDO DE ALVA,  Obrera, Cuauhtémoc",40,19.413992300000000,-99.138697200000000
2490," Periférico,  Polanco I Sección, Polanco",491,19.432075100000000,-99.208431500000000
44624," Av. de los Insurgentes Sur,  Insurgentes Mixcoac, Benito Juárez",56,19.368900000000000,-99.181100000000000
26000," Calzada de las Águilas,  Ampliación las Águilas, Alvaro Obregón",50,19.353558299999999,-99.216408700000002
11000," Mar Mediterraneo 29  , Tacuba , 11410 Miguel Hidalgo, Ciudad de México, México,  Tacuba, Miguel Hidalgo",501,19.459761800000038,-99.186746999999996
10000," Municipio Libre 83  , Banjidal , 09450 Iztapalapa, Ciudad de México, México,  Banjidal, Iztapalapa",31,19.366785400000011,-99.136803199999988
11500," Agustín Delgado 271,  Tránsito, Cuauhtémoc",351,19.413614800000000,-99.133638400000000
27000," LEIBNITZ,  Anzures, Miguel Hidalgo",41,19.428192400000000,-99.178087699999991
8500," Calzada de la Ronda,  Peralvillo, Cuauhtémoc,  Peralvillo, Cuauhtémoc",30,19.454880200000001,-99.134293099999993
7500," Isabel la Catolica,  Niños Héroes, Benito Juárez",121,19.386575800000000,-99.142729600000000
20000," SANTA APOLONIA,  Santa Apolonia, Azcapotzalco",56,19.475676600000000,-99.192064600000000
40000," ISABEL LA CATOLICA 1,  Algarín, Cuauhtémoc",68,19.417731100000000,-99.138447899999990
12200," Golfo de Gabes,  Tacuba, Miguel Hidalgo",27,19.455733500000000,-99.186989400000000
12900," MONTERREY 381,  Roma Sur, Cuauhtémoc",45,19.403639800000000,-99.160718199999990
34200," Palmas,  Lomas de Chapultepec, Miguel Hidalgo",7611,19.428412800000000,-99.217492699999993
10000," SANTA APOLONIA,  Santa Apolonia, Azcapotzalco",31,19.475676600000000,-99.192064600000000
40000," Castillo de Chapultepec,  Lomas de Chapultepec, Miguel Hidalgo",40,19.420439700000000,-99.181935000000000
15000," Av. San Bernabé S/N,  San Jerónimo Lídice, La Magdalena Contreras",20,19.329510800000000,-99.229392400000000
600," Paseo de la Reforma,  Lomas Altas, Miguel Hidalgo",301,19.393315199999999,-99.239064099999993
15000," NORTE 164,  Pensador Mexicano, Venustiano Carranza",63,19.444292000000000,-99.084440000000000
7000," Av. Constituyentes 757,  Belém de las Flores, Alvaro Obregón",16,19.397685599999999,-99.217755600000003
7000," Cerro Tlapacoyan ,  Copilco Universidad, Coyoacán",14,19.335566900000000,-99.177452100000000
7500," Renta Local Ideal Oficina O Consultorio O MAS  EN Cuajimalpa,  Cuajimalpa, Cuajimalpa de Morelos",22,19.356459268599998,-99.297075886800001
8000," Almeja 44,  Venustiano Carranza, Ciudad de México",28,19.425959600000000,-99.068772000000000
13000," Quintana Roo 127,  Roma Sur, Cuauhtémoc",20,19.404654000000000,-99.170030000000000
10000," Calzada de los Gallos 23,  Plutarco Elías Calles, Miguel Hidalgo",18,19.456375900000000,-99.165919000000020
6000," Chemax 100,  Lomas de Padierna, Tlalpan",20,19.292121900000000,-99.219091999999990
35000," Prado Norte,  Lomas de Chapultepec, Miguel Hidalgo",30,19.427644000000000,-99.207291999999995
18500," Av. Coyoacán ,  Acacias, Benito Juárez",30,19.361812900000000,-99.172556200000000
1500," Ermita Iztapalapa ,  Reforma Política, Iztapalapa",10,19.344332000000000,-99.026491700000000
7000," Locales en Renta, Lagunilla, Cdmx,  Centro , Cuauhtémoc",15,19.442952999999999,-99.137170999999995
54000," Telecomunicaciones 17, 18m2,  Renovación, Iztapalapa",18,19.380169999999999,-99.052136700000005
12500," Quinta Cerrada Cañaverales ,  Magisterial, Tlalpan",35,19.295143000000000,-99.110910000000000
22000," Las Huertas,  Actipan, Benito Juárez",45,19.368671200000000,-99.178213300000000
7500," Av. Muyuguarda 294,  San Lorenzo La Cebada, Xochimilco",231,19.285506200000000,-99.115552600000000
200000," Calle Bolivar 95,  Centro , Cuauhtémoc",45,19.428238900000000,-99.139237100000000
16000," Lago Belgrano ,  Ampliación Granada, Miguel Hidalgo",25,19.442135400000000,-99.196384500000000
35000," Masaryk 100,  Polanco, Miguel Hidalgo",65,19.432844400000000,-99.200072899999995
36922," Renta DE Local EN Corportivo  EN Lomas Altas,  Lomas Altas, Miguel Hidalgo",59,19.398589900000001,-99.234847099999996
3000," León de los Aldamas,  San Felipe de Jesús, Gustavo A. Madero",9,19.499824980035232,-99.074763356613230
7000," Pisco 683,  Lindavista Sur, Gustavo A. Madero",27,19.491725118971060,-99.136471074924030
12000," Av. Stim 39 ,5m2,  Bosques de las Lomas, Cuajimalpa de Morelos",5,19.393740999999998,-99.260102700000004
25000," Calle del Fresno 24,  Santa María la Ribera, Cuauhtémoc",552,19.443908000000000,-99.162340100000000
15000," FABRICA DE CARTUCHOS 9,  Bosques de las Lomas, Cuajimalpa de Morelos",28,19.387747000000000,-99.260940000000000
17800," Xotepingo,  Ciudad Jardín, Coyoacán",20,19.328040000000001,-99.139079499999994
60000," Lope de Vega,  Polanco, Miguel Hidalgo",70,19.430965746063386,-99.187293257672110
10000," Calzada Santa Anita 88 ,c-5,  Viaducto Piedad, Iztacalco",5,19.399026299999999,-99.133292800000006
